Date/Time,环境:场地室外空气干球温度 [C](小时),热区: 空间102:区平均气温[C](小时),热区: 空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能 [KW.h](小时),热区: 空间102 VRF风机:风机电能 [KW.h](小时),VRF热泵:VRF热泵冷却电能[KW.h](小时),VRF热泵:VRF热泵加热电能[KW.h](小时)
 10/18  07:00:00,17.5375,20.43854023,76.49764272,408.5302096,-0.87859178,21.2966837,0,0,0,0
 10/18  08:00:00,17.5625,22.08109353,68.88863614,408.5300713,-0.707211383,15.87239378,0.383618639,0,0,0
 10/18  09:00:00,17.7875,22.7759346,66.39017106,408.5300174,-0.509657755,10.43332692,0.383618639,0,0,0
 10/18  10:00:00,18.2125,24.04572819,66.64639401,622.2239233,-0.324035708,7.427329045,0.383618639,0,0,0
 10/18  11:00:00,18.775,24.19646301,69.62206686,723.4566513,-0.199770127,5.828629926,0.383618639,0,0,0
 10/18  12:00:00,19.1875,24.34996005,70.45149964,731.9374859,-0.167087186,5.580888291,0.383618639,0,0,0
 10/18  13:00:00,19.2375,24.14237614,70.32057997,680.0093474,-0.181621885,5.692556414,0.383618639,0,0,0
 10/18  14:00:00,18.95,24.14935102,68.57044699,667.2762129,-0.202760874,5.852854348,0.383618639,0,0,0
 10/18  15:00:00,18.425,24.03250481,67.17110557,676.6685933,-0.225525217,6.057032655,0.383618639,0,0,0
 10/18  16:00:00,17.825,24.12917197,65.85568146,738.7184648,-0.227728528,6.079051867,0.383618639,0,0,0
 10/18  17:00:00,17.2875,23.7901167,65.16379417,734.5518252,-0.27198142,6.549993137,0.383618639,0,0,0
 10/18  18:00:00,16.7875,23.18038422,64.1672778,637.4498062,-0.383438453,8.10814755,0.383618639,0,0,0
 10/18  19:00:00,16.475,22.62363136,63.16035475,523.2473625,-0.507888145,10.41977157,0.383618639,0,0,0
 10/18  20:00:00,16.4,22.31498815,62.90861727,448.5493978,-1.62288544,57.58862967,0.383618639,0,0,0
 10/18  21:00:00,16.525,22.28523457,63.45354439,419.2412085,-1.64481725,58.77896713,0.383618639,0,0,0
 10/18  22:00:00,16.6625,22.33142201,64.3790487,411.3982603,-1.635077933,58.25120087,0.383618639,0,0,0
 10/18  23:00:00,16.6375,22.31831997,65.31922364,409.2980704,-1.631872296,58.07734773,0.383618639,0,0,0
 10/18  24:00:00,16.475,20.61520172,72.90850185,408.7871628,-1.828976641,68.27378199,0,0,0,0
 10/19  01:00:00,16.275,19.99574015,75.63154341,408.6178233,-0.988916911,25.65766903,0,0,0,0
 10/19  02:00:00,16.0125,19.86547584,76.04367508,408.5618872,-1.022532422,27.07963344,0,0,0,0
 10/19  03:00:00,15.7125,19.73294707,76.038197,408.5415699,-1.056719765,28.56950284,0,0,0,0
 10/19  04:00:00,15.475,19.61889555,75.74032347,408.5341955,-1.089847618,30.0527574,0,0,0,0
 10/19  05:00:00,15.275,19.51821837,75.56667448,408.5315209,-1.118679452,31.37480196,0,0,0,0
 10/19  06:00:00,15.075,19.41914376,75.2022353,408.5305511,-1.147723853,32.73453258,0,0,0,0
 10/19  07:00:00,14.9375,19.33471974,74.79580475,408.5301996,-1.175268116,34.04848744,0,0,0,0
 10/19  08:00:00,14.9,20.70358031,68.07909812,408.5300663,-1.028697724,27.55400499,0.383618639,0,0,0
 10/19  09:00:00,15.4625,21.30067863,65.7658529,408.5300165,-0.874717606,21.15983746,0.383618639,0,0,0
 10/19  10:00:00,16.425,23.01318522,64.61626713,616.4987111,-0.624041384,13.55869783,0.383618639,0,0,0
 10/19  11:00:00,17.1125,23.29966703,67.17473047,723.072591,-0.454755896,9.317207364,0.383618639,0,0,0
 10/19  12:00:00,17.4875,23.45725827,66.69265659,731.4072851,-0.426363572,8.792385601,0.383618639,0,0,0
 10/19  13:00:00,17.7875,23.30797474,65.27978516,679.5610581,-0.442312677,9.088698529,0.383618639,0,0,0
 10/19  14:00:00,18.0875,23.50077928,63.45539921,667.0895952,-0.433856527,8.929481972,0.383618639,0,0,0
 10/19  15:00:00,18.575,23.69491564,63.21268032,676.8493025,-0.39746376,8.295004517,0.383618639,0,0,0
 10/19  16:00:00,19.175,24.16792338,64.61213158,739.4483545,-0.311069245,7.038210846,0.383618639,0,0,0
 10/19  17:00:00,19.275,24.07592564,67.23591728,735.7036134,-0.273726545,6.558093147,0.383618639,0,0,0
 10/19  18:00:00,18.8875,23.58869792,68.51666742,638.4619876,-0.337287851,7.394279502,0.383618639,0,0,0
 10/19  19:00:00,18.325,23.06393224,68.88944157,523.829575,-0.438978121,9.043916295,0.383618639,0,0,0
 10/19  20:00:00,17.6625,22.63916284,69.22185228,448.7803408,-1.561085278,54.22563718,0.383618639,0,0,0
 10/19  21:00:00,17.0875,22.3721115,69.22565929,419.3069033,-1.624302029,57.66597009,0.383618639,0,0,0
 10/19  22:00:00,16.7125,22.1943569,69.16889678,411.4139143,-1.664658866,59.85120356,0.383618639,0,0,0
 10/19  23:00:00,16.5375,22.09373613,68.77619058,409.3015401,-1.691696464,61.30643614,0.383618639,0,0,0
 10/19  24:00:00,16.5,20.40610562,75.26186464,408.7882739,-1.895263231,71.53074368,0,0,0,0
 10/20  01:00:00,16.5,19.83192901,76.55581315,408.6182752,-1.053687063,28.4356284,0,0,0,0
 10/20  02:00:00,16.5,19.77869495,75.25607794,408.5620949,-1.080456743,29.62778476,0,0,0,0
 10/20  03:00:00,16.4375,19.72484685,73.96440124,408.5416701,-1.103772032,30.68738949,0,0,0,0
 10/20  04:00:00,16.2125,19.63268343,72.97400477,408.5342424,-1.13116544,31.95625665,0,0,0,0
 10/20  05:00:00,15.9125,19.51378545,72.12211085,408.5315413,-1.164824016,33.5480735,0,0,0,0
 10/20  06:00:00,15.55,19.3801566,71.23620075,408.5305596,-1.200486137,35.27289007,0,0,0,0
 10/20  07:00:00,15.2125,19.24461764,70.45014094,408.530203,-1.23941385,37.19681101,0,0,0,0
 10/20  08:00:00,15.0375,20.61129502,63.90986987,408.5300675,-1.098436977,30.64090514,0.383618639,0,0,0
 10/20  09:00:00,15.4375,21.19184178,61.75148606,408.5300168,-0.943617955,23.8135104,0.383618639,0,0,0
 10/20  10:00:00,16.2,22.81737686,61.24304618,616.5601675,-0.7053539,15.82057058,0.383618639,0,0,0
 10/20  11:00:00,16.8125,23.06493936,64.29293191,723.2483633,-0.544518162,11.20697298,0.383618639,0,0,0
 10/20  12:00:00,17.125,23.1998928,64.34217842,731.6097391,-0.518544959,10.62460171,0.383618639,0,0,0
 10/20  13:00:00,17.325,23.00663338,63.42408175,679.726448,-0.539220435,11.09344396,0.383618639,0,0,0
 10/20  14:00:00,17.4625,23.15040654,61.81893994,667.1777187,-0.538637207,11.07343455,0.383618639,0,0,0
 10/20  15:00:00,17.625,23.24913666,61.01618065,676.8084948,-0.519761737,10.65036265,0.383618639,0,0,0
 10/20  16:00:00,17.825,23.6120487,61.01976413,739.2152059,-0.462796537,9.487991776,0.383618639,0,0,0
 10/20  17:00:00,17.8375,23.47070551,61.94220536,735.3686724,-0.451438103,9.256897315,0.383618639,0,0,0
 10/20  18:00:00,17.675,23.00870436,61.8873398,638.2575121,-0.524163839,10.77710176,0.383618639,0,0,0
 10/20  19:00:00,17.475,22.56367752,61.39523993,523.7947206,-0.618859095,13.05397662,0.383618639,0,0,0
 10/20  20:00:00,17.2125,22.26102642,61.41574554,448.8137071,-1.722157278,62.93165425,0.383618639,0,0,0
 10/20  21:00:00,16.975,22.12470005,61.77913956,419.3363419,-1.757994751,64.8299845,0.383618639,0,0,0
 10/20  22:00:00,16.775,22.03387051,62.35183518,411.4282911,-1.774183247,65.67850529,0.383618639,0,0,0
 10/20  23:00:00,16.575,21.9447661,62.71982387,409.3070556,-1.790367238,66.52113337,0.383618639,0,0,0
 10/20  24:00:00,16.4375,20.21479558,69.8550316,408.790457,-1.994909445,76.15891239,0,0,0,0
 10/21  01:00:00,16.3375,19.59220394,72.84588591,408.6190888,-1.155324945,33.09503747,0,0,0,0
 10/21  02:00:00,16.175,19.49409673,73.47619438,408.5624047,-1.180410809,34.29645699,0,0,0,0
 10/21  03:00:00,15.975,19.39675414,73.89535078,408.5417824,-1.204366876,35.46170509,0,0,0,0
 10/21  04:00:00,15.7125,19.28896809,74.36995121,408.5342822,-1.228728999,36.66390608,0,0,0,0
 10/21  05:00:00,15.4125,19.1663242,74.83761868,408.5315554,-1.25715057,38.08650251,0,0,0,0
 10/21  06:00:00,15.175,19.05825318,75.2112512,408.5305646,-1.284888984,39.49420124,0,0,0,0
 10/21  07:00:00,14.975,18.96396332,75.58086836,408.5302049,-1.308154881,40.68916342,0,0,0,0
 10/21  08:00:00,14.8375,20.35467008,68.87780772,408.5300681,-1.158075254,33.41128407,0.383618639,0,0,0
 10/21  09:00:00,15.3,20.9652977,66.51415807,408.530017,-0.997724763,26.03130798,0.383618639,0,0,0
 10/21  10:00:00,16.225,22.62461917,65.29954903,616.6412655,-0.754500671,17.35410875,0.383618639,0,0,0
 10/21  11:00:00,17.0375,22.93624317,67.51219399,723.5296127,-0.584938617,12.17185027,0.383618639,0,0,0
 10/21  12:00:00,17.675,23.16918355,66.53758642,732.0752958,-0.547346555,11.2746208,0.383618639,0,0,0
 10/21  13:00:00,18.15,23.07949632,64.6650198,680.3139399,-0.550825185,11.35744591,0.383618639,0,0,0
 10/21  14:00:00,18.55,23.31090116,61.82179906,667.8084801,-0.539312209,11.09030325,0.383618639,0,0,0
 10/21  15:00:00,18.95,23.49076649,60.21340203,677.5574323,-0.508659131,10.41039126,0.383618639,0,0,0
 10/21  16:00:00,19.2875,23.8892905,60.02387663,740.1528236,-0.444907594,9.147580803,0.383618639,0,0,0
 10/21  17:00:00,19.275,23.76033259,60.92413736,736.4395376,-0.428642401,8.835019506,0.383618639,0,0,0
 10/21  18:00:00,18.95,23.2930313,60.99390503,639.1523336,-0.497767972,10.2062103,0.383618639,0,0,0
 10/21  19:00:00,18.4875,22.8063145,60.94776945,524.3315767,-0.594372206,12.42801559,0.383618639,0,0,0
 10/21  20:00:00,18.05,22.46599524,61.43414914,449.0618,-1.703072304,61.9137809,0.383618639,0,0,0
 10/21  21:00:00,17.775,22.32846032,62.61436877,419.4313065,-1.734489093,63.58922666,0.383618639,0,0,0
 10/21  22:00:00,17.7625,22.30265774,64.30699102,411.4616987,-1.73617962,63.67879413,0.383618639,0,0,0
 10/21  23:00:00,17.7375,22.29506465,66.23770794,409.3184393,-1.724587732,63.0636544,0.383618639,0,0,0
 10/21  24:00:00,17.575,20.54394609,74.81481594,408.7985717,-1.915583855,72.50013471,0,0,0,0
 10/22  01:00:00,17.25,19.78870769,78.44200096,408.6209164,-1.097340786,30.39577802,0,0,0,0
 10/22  02:00:00,16.9125,19.63459421,78.63050372,408.5631383,-1.136774279,32.21892124,0,0,0,0
 10/22  03:00:00,16.7375,19.53939946,78.68619468,408.5420732,-1.16403561,33.50944922,0,0,0,0
 10/22  04:00:00,16.6375,19.47625467,79.0333022,408.5343984,-1.181318249,34.3398643,0,0,0,0
 10/22  05:00:00,16.4125,19.38631926,79.46295784,408.5316019,-1.200318964,35.26376618,0,0,0,0
 10/22  06:00:00,16.1125,19.27004908,79.4296331,408.530583,-1.227986543,36.62715554,0,0,0,0
 10/22  07:00:00,15.8125,19.15210442,78.85263773,408.530212,-1.259544136,38.20749815,0,0,0,0
 10/22  08:00:00,15.5125,20.59870999,70.78465407,408.5300706,-1.110833799,31.22520551,0.383618639,0,0,0
 10/22  09:00:00,15.3375,21.05092136,67.61466453,408.5300176,-0.965225824,24.67873156,0.383618639,0,0,0
 10/22  10:00:00,15.1125,22.31313664,65.77963371,622.070179,-0.796961918,18.63622648,0.383618639,0,0,0
 10/22  11:00:00,14.6875,22.17259206,66.97293663,722.79085,-0.723311377,16.0239038,0.383618639,0,0,0
 10/22  12:00:00,14.4375,22.08699396,65.62462103,730.8836881,-0.761844436,17.22636147,0.383618639,0,0,0
 10/22  13:00:00,14.65,21.82719101,64.68195276,679.0370021,-0.805424851,18.68841073,0.383618639,0,0,0
 10/22  14:00:00,15.05,22.05210847,63.60947108,666.669692,-0.794432137,18.31018092,0.383618639,0,0,0
 10/22  15:00:00,15.5125,22.25726739,63.82082941,676.421066,-0.750351022,16.85992042,0.383618639,0,0,0
 10/22  16:00:00,15.8875,22.710508,64.28835793,738.8483379,-0.671900108,14.50907405,0.383618639,0,0,0
 10/22  17:00:00,16.0625,22.6014388,65.14624765,735.0052034,-0.653878056,13.98345598,0.383618639,0,0,0
 10/22  18:00:00,16.0375,22.14277762,64.86602475,638.0015258,-0.725190982,16.10088594,0.383618639,0,0,0
 10/22  19:00:00,15.9375,21.68578552,63.97275646,523.664727,-0.824766934,19.36931989,0.383618639,0,0,0
 10/22  20:00:00,15.775,21.38317015,63.13091707,448.7636105,-1.935334654,73.75098967,0.383618639,0,0,0
 10/22  21:00:00,15.575,21.24338899,62.36869355,419.3214105,-1.97843304,75.77677787,0.383618639,0,0,0
 10/22  22:00:00,15.375,21.13827899,62.03702977,411.4243934,-2.004046839,76.94348496,0.383618639,0,0,0
 10/22  23:00:00,15.175,21.03076714,62.15686647,409.3062247,-2.026735919,77.95449381,0.383618639,0,0,0
 10/22  24:00:00,14.975,19.35171007,68.84705917,408.7884277,-2.23357104,85.6411879,0,0,0,0
 10/23  01:00:00,14.8375,18.81217735,71.29020308,408.6186858,-1.377736468,44.32963209,0,0,0,0
 10/23  02:00:00,14.675,18.71149929,71.95931842,408.5621751,-1.403987311,45.72476785,0,0,0,0
 10/23  03:00:00,14.475,18.61235999,72.61811918,408.5416697,-1.427665902,46.99187596,0,0,0,0
 10/23  04:00:00,14.275,18.51536311,73.22912198,408.5342309,-1.451294265,48.26314835,0,0,0,0
 10/23  05:00:00,14.075,18.41896029,73.89784811,408.5315334,-1.474239711,49.50313225,0,0,0,0
 10/23  06:00:00,13.875,18.32460989,74.13071282,408.5305555,-1.498026877,50.79310222,0,0,0,0
 10/23  07:00:00,13.675,18.23319833,73.89027435,408.5302011,-1.522943974,52.14791043,0,0,0,0
 10/23  08:00:00,13.6,19.55720015,66.89799337,408.5300669,-1.38043403,44.55379764,0.383618639,0,0,0
 10/23  09:00:00,14.225,20.14562922,63.62093206,408.5300167,-1.232691365,36.86540385,0.383618639,0,0,0
 10/23  10:00:00,15.2875,21.95278288,61.02000995,616.7706956,-0.973480542,25.3893738,0.383618639,0,0,0
 10/23  11:00:00,16.1375,22.31999441,61.35325984,723.915299,-0.796513024,18.37601895,0.383618639,0,0,0
 10/23  12:00:00,16.7125,22.55759719,58.27638737,732.5423092,-0.767129223,17.4003422,0.383618639,0,0,0
 10/23  13:00:00,17.15,22.46441703,54.16193509,680.7777467,-0.78072942,17.85304686,0.383618639,0,0,0
 10/23  14:00:00,17.675,22.75008779,49.65065255,668.2790062,-0.770143248,17.50128349,0.383618639,0,0,0
 10/23  15:00:00,18.525,23.07686103,47.16904308,678.1851143,-0.720385065,15.9274291,0.383618639,0,0,0
 10/23  16:00:00,19.4625,23.66111386,47.69219906,739.3227854,-0.61783531,13.0436598,0.383618639,0,0,0
 10/23  17:00:00,19.675,23.61549071,50.28319146,737.7491797,-0.572962551,11.87979149,0.383618639,0,0,0
 10/23  18:00:00,19.2875,23.14141603,52.17833234,640.3158529,-0.629479338,13.33835964,0.383618639,0,0,0
 10/23  19:00:00,18.725,22.64923013,54.12494964,525.070896,-0.711063365,15.65365336,0.383618639,0,0,0
 10/23  20:00:00,18,22.23962716,56.94967215,449.4175023,-1.811285133,67.59706981,0.383618639,0,0,0
 10/23  21:00:00,17.325,21.9690291,59.89742889,419.560833,-1.85408783,69.77691677,0.383618639,0,0,0
 10/23  22:00:00,16.7875,21.76122042,62.47384051,411.5022745,-1.879303439,71.03497392,0.383618639,0,0,0
 10/23  23:00:00,16.4125,21.60359841,64.29207169,409.3300579,-1.901030451,72.10347062,0.383618639,0,0,0
 10/23  24:00:00,16.175,19.83854378,72.44916781,408.7987056,-2.105011706,80.8295304,0,0,0,0
 10/24  01:00:00,15.975,19.17527355,75.74231814,408.6219382,-1.271175832,38.79657843,0,0,0,0
 10/24  02:00:00,15.775,19.06585398,76.00873844,408.5634414,-1.300776755,40.30898539,0,0,0,0
 10/24  03:00:00,15.575,18.97278675,75.90760117,408.5421589,-1.326139678,41.62094877,0,0,0,0
 10/24  04:00:00,15.3125,18.86937209,76.14640752,408.5344191,-1.350472432,42.89215469,0,0,0,0
 10/24  05:00:00,15.0125,18.75245318,76.49565569,408.5316051,-1.377426719,44.31309807,0,0,0,0
 10/24  06:00:00,14.65,18.62150703,76.69908133,408.5305826,-1.407101013,45.89118788,0,0,0,0
 10/24  07:00:00,14.375,18.50467964,76.69645782,408.5302113,-1.437928227,47.54334214,0,0,0,0
 10/24  08:00:00,14.2375,19.86326789,69.62639238,408.5300703,-1.291766671,39.97402128,0.383618639,0,0,0
 10/24  09:00:00,14.7,20.45003714,66.51715864,408.5300176,-1.138426296,32.30060003,0.383618639,0,0,0
 10/24  10:00:00,15.75,22.22735169,63.73286469,616.8505397,-0.884835031,21.91898579,0.383618639,0,0,0
 10/24  11:00:00,16.8875,22.66381783,64.57080482,724.2447262,-0.697221164,15.22472397,0.383618639,0,0,0
 10/24  12:00:00,17.9875,23.0530535,62.43372475,733.1346756,-0.634185233,13.45203028,0.383618639,0,0,0
 10/24  13:00:00,19.025,23.15701977,58.95984969,681.5698916,-0.607002336,12.72943787,0.383618639,0,0,0
 10/24  14:00:00,19.9625,23.606587,54.84977965,669.1524995,-0.551468187,11.38122593,0.383618639,0,0,0
 10/24  15:00:00,20.8,23.98674623,52.13430369,679.054347,-0.477143437,9.762304084,0.383618639,0,0,0
 10/24  16:00:00,21.4125,24.5083731,51.20650117,741.9361009,-0.383184964,8.082819491,0.383618639,0,0,0
 10/24  17:00:00,21.4125,24.44452034,51.47344187,738.4526136,-0.349575682,7.545444446,0.383618639,0,0,0
 10/24  18:00:00,20.7375,23.89302802,51.0680943,640.8545694,-0.437500763,9.033890365,0.383618639,0,0,0
 10/24  19:00:00,19.7125,23.26479572,50.39295228,525.3655389,-0.561532148,11.63777714,0.383618639,0,0,0
 10/24  20:00:00,18.55,22.71608531,50.21073274,449.5348558,-1.706650543,62.10088474,0.383618639,0,0,0
 10/24  21:00:00,17.5375,22.32786314,50.48380315,419.5991118,-1.786863967,66.33619209,0.383618639,0,0,0
 10/24  22:00:00,16.8875,22.06237527,51.0446169,411.5142238,-1.837927321,68.960543,0.383618639,0,0,0
 10/24  23:00:00,16.5125,21.89788025,51.34733178,409.3339299,-1.869497876,70.54795044,0.383618639,0,0,0
 10/24  24:00:00,16.4,20.14624039,57.05465191,408.8000623,-2.078727069,79.76355196,0,0,0,0
 10/25  01:00:00,16.4,19.54536896,59.22531089,408.622398,-1.236991586,37.0750965,0,0,0,0
 10/25  02:00:00,16.3375,19.48722309,59.91316674,408.5636279,-1.252377217,37.84545595,0,0,0,0
 10/25  03:00:00,16.1125,19.39918452,60.74456845,408.5422355,-1.268449129,38.65729749,0,0,0,0
 10/25  04:00:00,15.625,19.24315591,61.90291071,408.5344482,-1.294740633,39.99929806,0,0,0,0
 10/25  05:00:00,14.9,19.01199833,63.28616889,408.5316147,-1.336783384,42.17706872,0,0,0,0
 10/25  06:00:00,14.1,18.75180583,64.55409578,408.530585,-1.388745169,44.91451607,0,0,0,0
 10/25  07:00:00,13.3625,18.50614629,65.57965344,408.5302115,-1.44005093,47.65832711,0,0,0,0
 10/25  08:00:00,12.975,19.64207885,60.96357149,408.5300702,-1.325578231,41.68020616,0.383618639,0,0,0
 10/25  09:00:00,13.275,20.02980011,60.30219423,408.5300175,-1.204286068,35.45917428,0.383618639,0,0,0
 10/25  10:00:00,14.1875,21.81989093,59.37080536,615.6312059,-0.958957972,24.85099372,0.383618639,0,0,0
 10/25  11:00:00,15.4125,22.3895467,61.45753263,723.4557338,-0.737701673,16.46035134,0.383618639,0,0,0
 10/25  12:00:00,16.65,22.82362633,61.16029999,732.1957496,-0.660673108,14.18238718,0.383618639,0,0,0
 10/25  13:00:00,17.85,22.95386207,59.93163717,680.6832589,-0.619383455,13.05034969,0.383618639,0,0,0
 10/25  14:00:00,18.8625,23.38664176,57.48051528,668.3749734,-0.561597665,11.61582539,0.383618639,0,0,0
 10/25  15:00:00,19.5125,23.65978063,55.77949893,678.2568782,-0.507199294,10.38044412,0.383618639,0,0,0
 10/25  16:00:00,19.7625,24.04503732,55.13883644,740.9284376,-0.442411382,9.097449071,0.383618639,0,0,0
 10/25  17:00:00,19.6125,23.88369673,55.44849699,737.254373,-0.437046159,8.988674492,0.383618639,0,0,0
 10/25  18:00:00,19.0625,23.36546789,55.509869,639.8221583,-0.512213403,10.51741089,0.383618639,0,0,0
 10/25  19:00:00,18.2375,22.76827098,55.51987865,524.708964,-0.624884151,13.22639659,0.383618639,0,0,0
 10/25  20:00:00,17.275,22.23365746,55.94257429,449.2147267,-1.766935575,65.29044747,0.383618639,0,0,0
 10/25  21:00:00,16.4,21.84837509,56.56860985,419.4760174,-1.846723976,69.40232432,0.383618639,0,0,0
 10/25  22:00:00,15.7875,21.5545012,56.98169921,411.471852,-1.905960082,72.34092775,0.383618639,0,0,0
 10/25  23:00:00,15.475,21.36371277,57.07875538,409.3202792,-1.948435023,74.37819793,0.383618639,0,0,0
 10/25  24:00:00,15.3375,19.66572189,62.85794855,408.793329,-2.16052552,83.01749368,0,0,0,0
 10/26  01:00:00,15.2375,19.14294167,64.35364442,408.6203857,-1.304617106,40.50711118,0,0,0,0
 10/26  02:00:00,15.075,19.05136584,64.39242096,408.5627976,-1.330629357,41.85459829,0,0,0,0
 10/26  03:00:00,14.8125,18.94222352,64.59867773,408.5418962,-1.356462643,43.20695405,0,0,0,0
 10/26  04:00:00,14.325,18.77694152,64.94991833,408.5343113,-1.391281261,45.04878507,0,0,0,0
 10/26  05:00:00,13.6625,18.55888293,65.44043128,408.5315602,-1.437503642,47.5212805,0,0,0,0
 10/26  06:00:00,12.9625,18.32510621,65.76342384,408.5305636,-1.489676894,50.34044941,0,0,0,0
 10/26  07:00:00,12.325,18.10264518,65.8259262,408.5302033,-1.542825708,53.23073077,0,0,0,0
 10/26  08:00:00,11.975,19.21528893,60.61267495,408.5300673,-1.431716686,47.25444579,0.383618639,0,0,0
 10/26  09:00:00,12.3375,19.57282431,59.4718366,408.5300167,-1.319593956,41.28149598,0.383618639,0,0,0
 10/26  10:00:00,13.225,21.35280735,58.07592622,615.5074789,-1.07896508,29.92968775,0.383618639,0,0,0
 10/26  11:00:00,14.2875,21.87658114,59.55360677,723.0567766,-0.868453011,20.92200282,0.383618639,0,0,0
 10/26  12:00:00,15.3875,22.28898557,58.57686644,731.645552,-0.798009183,18.4390959,0.383618639,0,0,0
 10/26  13:00:00,16.6125,22.44181695,56.76901721,680.1213229,-0.753734231,16.96657417,0.383618639,0,0,0
 10/26  14:00:00,17.975,22.97182503,54.52853965,667.9693419,-0.687108765,14.94549023,0.383618639,0,0,0
 10/26  15:00:00,19.5,23.53087618,53.73820458,678.1279132,-0.574950022,11.94860605,0.383618639,0,0,0
 10/26  16:00:00,20.85,24.2074811,55.06278587,739.4489448,-0.445954917,9.193108359,0.383618639,0,0,0
 10/26  17:00:00,21.1125,24.26313529,57.13506657,737.8936346,-0.365002281,7.773329968,0.383618639,0,0,0
 10/26  18:00:00,20.4375,23.73775519,57.92907085,640.3284123,-0.433627163,8.959354124,0.383618639,0,0,0
 10/26  19:00:00,19.35,23.08858975,57.86597376,524.9777133,-0.556678021,11.5258668,0.383618639,0,0,0
 10/26  20:00:00,18.15,22.5124622,57.56958409,449.3179336,-1.709683722,62.26171233,0.383618639,0,0,0
 10/26  21:00:00,17.1375,22.11290611,57.5345649,419.508646,-1.796331281,66.82657686,0.383618639,0,0,0
 10/26  22:00:00,16.4875,21.8375469,57.83774256,411.4815376,-1.852618153,69.70180313,0.383618639,0,0,0
