日期-时间,环境:工地室外空气干球温度[C](小时),热区:第102空间:区平均气温[C](每小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人群:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[Kwh](小时),VRF热泵：VRF热泵冷却电能[Kwh](小时),VRF热泵：VRF热泵加热电能[Kwh](小时)
 05/01  17:00:00,24.2875,25.97087912,60.42512028,622.2194247,-1.133372535,32.06217346,4.699328326,0.707436761,0
 05/01  18:00:00,25.0125,26.00669576,61.24496993,550.208886,-1.102431441,30.62534098,4.699328326,0.741494275,0
 05/01  19:00:00,24.95,25.95063276,60.75931791,477.358543,-1.099443841,30.48886553,4.699328326,0,0
 05/01  20:00:00,24.175,25.62450654,59.66152249,432.5394548,-1.152123048,32.95391684,4.699328326,0,0
 05/01  21:00:00,23.1125,25.2063407,58.3724603,418.0451379,-1.243402999,37.40332535,4.699328326,0,0
 05/01  22:00:00,22.1375,24.80806587,57.07457138,415.3005751,-0.28264741,6.670258739,4.699328326,0,0
 05/01  23:00:00,21.3625,24.47031672,55.82757725,414.7811809,-0.359827901,7.703049622,4.699328326,0,0
 05/01  24:00:00,20.725,22.66284938,60.50291398,414.6947551,-0.601460889,13.01086654,0,0,0
 05/02  01:00:00,20.125,21.72579924,62.89878535,414.6718307,-0.868998757,20.95283001,0,0,0
 05/02  02:00:00,19.525,21.46997242,62.84789628,414.6643246,-0.935776688,23.50007657,0,0,0
 05/02  03:00:00,18.8625,21.23503318,62.73085926,414.6615787,-0.991526192,25.76900462,0,0,0
 05/02  04:00:00,18.1,20.97471143,63.13087998,414.6605754,-1.050558657,28.3018451,0,0,0
 05/02  05:00:00,17.2375,20.68771101,63.51720059,414.6602093,-1.115926203,31.25234164,0,0,0
 05/02  06:00:00,16.525,20.43299272,63.78592296,414.660076,-1.180358809,34.29676454,0,0,0
 05/02  07:00:00,16.1125,20.26036516,64.03491399,414.6600276,-1.228572499,36.65690452,0,0,0
 05/02  08:00:00,16.3125,21.22206159,60.87129863,414.6600072,-2.176042302,83.85143516,4.699328326,0,0
 05/02  09:00:00,17.1875,21.81359153,60.85675606,414.6600013,-2.022605237,77.7517816,4.699328326,0,0
 05/02  10:00:00,18.225,23.52779702,59.72123102,573.9238346,-1.739424208,63.67048866,4.699328326,0,0
 05/02  11:00:00,19.1,23.99730154,59.54248848,625.882174,-1.54751032,53.48586812,4.699328326,0,0
 05/02  12:00:00,19.8375,24.34502663,56.71186014,623.486937,-1.489648447,50.33908621,4.699328326,0,0
 05/02  13:00:00,20.5375,24.44271881,52.79488571,583.4550032,-1.477700021,49.69077749,4.699328326,0,0
 05/02  14:00:00,21.2375,24.79887497,48.57369656,578.6601481,-1.449428065,48.16381937,4.699328326,0,0
 05/02  15:00:00,22.0625,25.17395471,45.19470687,586.5642035,-1.39391358,45.19001436,4.699328326,0,0
 05/02  16:00:00,23.025,25.77440951,43.25762048,631.6334948,-1.297506777,40.15572777,4.699328326,0,0
 05/02  17:00:00,23.9625,25.98651651,42.66738213,623.460425,-1.225775144,36.51718227,4.699328326,0.711909676,0
 05/02  18:00:00,24.55,26.00073033,41.95349499,551.1740063,-1.215836229,36.02500023,4.699328326,0.450153343,0
 05/02  19:00:00,24.45,25.8961733,41.53586462,477.9022581,-1.221619725,36.31122735,4.699328326,0,0
 05/02  20:00:00,23.7375,25.58192114,42.07202239,432.7537723,-1.262585243,38.36655694,4.699328326,0,0
 05/02  21:00:00,22.7125,25.16065899,43.38180807,418.1051227,-1.336981715,42.18961393,4.699328326,0,0
 05/02  22:00:00,21.675,24.72172406,45.05552275,415.3153234,-0.360517142,7.71308394,4.699328326,0,0
 05/02  23:00:00,20.8,24.32647189,46.82952549,414.7845469,-0.42674801,8.803389264,4.699328326,0,0
 05/02  24:00:00,20.0625,22.52025707,53.24351831,414.6957794,-0.653683566,14.37658023,0,0,0
 05/03  01:00:00,19.3625,21.60442949,57.90062796,414.6721625,-0.903547537,22.24695892,0,0,0
 05/03  02:00:00,18.725,21.35155178,60.37208348,414.6644385,-0.954438732,24.24366992,0,0,0
 05/03  03:00:00,18.0625,21.12372893,62.58228843,414.6616174,-0.995602248,25.93765387,0,0,0
 05/03  04:00:00,17.3,20.87102881,64.58984948,414.6605883,-1.043017224,27.96962704,0,0,0
 05/03  05:00:00,16.5625,20.61872851,66.03022413,414.6602136,-1.097152775,30.38750266,0,0,0
 05/03  06:00:00,15.9875,20.40786818,67.14235175,414.6600774,-1.146757117,32.69025629,0,0,0
 05/03  07:00:00,15.675,20.26435354,68.03083748,414.660028,-1.185792478,34.55709436,0,0,0
 05/03  08:00:00,15.725,21.07211838,65.62444731,414.6600073,-2.147196976,82.81521144,4.699328326,0,0
 05/03  09:00:00,16.05,21.37041845,65.66835801,414.6600013,-2.04665564,78.82159379,4.699328326,0,0
 05/03  10:00:00,16.575,22.81853629,64.10023442,574.5654811,-1.826988681,68.19004215,4.699328326,0,0
 05/03  11:00:00,17.3,23.25843593,64.4032525,625.8441127,-1.649997382,59.05909562,4.699328326,0,0
 05/03  12:00:00,18.225,23.67056822,63.50959888,623.4679081,-1.58278651,55.40725925,4.699328326,0,0
 05/03  13:00:00,19.225,23.9048848,62.45956656,583.3783782,-1.521242419,52.0554015,4.699328326,0,0
 05/03  14:00:00,20.2875,24.43138993,60.40409525,578.5103115,-1.441278184,47.72861369,4.699328326,0,0
 05/03  15:00:00,21.45,24.9663917,58.4684695,586.3339328,-1.337005709,42.19558904,4.699328326,0,0
 05/03  16:00:00,22.5875,25.65056126,56.98192069,631.2807085,-1.211594861,35.83872992,4.699328326,0,0
 05/03  17:00:00,23.5625,25.93475361,55.1887712,623.0399556,-1.129011495,31.85639671,4.699328326,0.285300222,0
 05/03  18:00:00,24.15,25.96375365,52.21474276,550.8516677,-1.125439037,31.68894658,4.699328326,0.055372655,0
 05/03  19:00:00,24.175,25.82639875,49.26192274,477.7505115,-1.163234118,33.47718351,4.699328326,0,0
 05/03  20:00:00,23.725,25.57727182,46.97125505,432.7105095,-1.224959661,36.48203643,4.699328326,0,0
 05/03  21:00:00,23,25.29552483,46.36298197,418.0965652,-1.284903536,39.49717894,4.699328326,0,0
 05/03  22:00:00,22.1375,24.95730832,47.44194193,415.3139426,-0.289718935,6.748615863,4.699328326,0,0
 05/03  23:00:00,21.2375,24.57920218,49.92769969,414.7843385,-0.344494062,7.473543611,4.699328326,0,0
 05/03  24:00:00,20.275,22.69579408,58.06102524,414.6957332,-0.571378734,12.25901483,0,0,0
 05/04  01:00:00,19.3375,21.68487835,63.95444489,414.6721477,-0.835813578,19.74889083,0,0,0
 05/04  02:00:00,18.5625,21.38480663,67.65325341,414.6644317,-0.893038066,21.84166044,0,0,0
 05/04  03:00:00,17.925,21.15490038,71.237059,414.6616143,-0.93058331,23.29171065,0,0,0
 05/04  04:00:00,17.45,20.97162448,74.20955928,414.6605873,-0.962688421,24.57651407,0,0,0
 05/04  05:00:00,17.175,20.84514771,76.27575675,414.6602134,-0.988174948,25.6250599,0,0,0
 05/04  06:00:00,17.0375,20.76131946,77.36161999,414.6600775,-1.008503725,26.47965318,0,0,0
 05/04  07:00:00,17,20.70519175,77.52700866,414.6600282,-1.028383569,27.3304104,0,0,0
 05/04  08:00:00,17.0625,21.73878979,71.8054645,414.6600073,-1.961592279,74.85352628,4.699328326,0,0
 05/04  09:00:00,17.225,22.0614818,68.90969789,414.6600013,-1.85661129,69.90402812,4.699328326,0,0
 05/04  10:00:00,17.425,23.35275016,65.29832351,574.2685368,-1.678512213,60.52036323,4.699328326,0,0
 05/04  11:00:00,17.75,23.56305454,63.99188014,625.3475469,-1.561546601,54.25071433,4.699328326,0,0
 05/04  12:00:00,18.2125,23.76679705,61.72421209,623.0001476,-1.544237715,53.30759095,4.699328326,0,0
 05/04  13:00:00,18.9,23.84141616,59.53888538,583.0208893,-1.530689936,52.56961603,4.699328326,0,0
 05/04  14:00:00,19.95,24.3538749,57.73578999,578.2299897,-1.461956567,48.84406083,4.699328326,0,0
 05/04  15:00:00,21.4625,25.01129256,57.61216805,586.057418,-1.333000212,41.99545158,4.699328326,0,0
 05/04  16:00:00,22.975,25.80721955,59.52984199,630.8191624,-1.160101956,33.36684198,4.699328326,0.197308823,0
 05/04  17:00:00,23.4375,25.97656089,61.382527,622.7507605,-1.066324329,28.9944417,4.699328326,0,0
 05/04  18:00:00,23.15,25.65700436,61.22244826,550.3507348,-1.09872883,30.46762398,4.699328326,0,0
 05/04  19:00:00,22.625,25.25460444,60.41440107,477.4104435,-1.181683999,34.37101358,4.699328326,0,0
 05/04  20:00:00,21.9625,24.86622087,59.81311288,432.5607711,-1.267846865,38.63385595,4.699328326,0,0
 05/04  21:00:00,21.2625,24.54696972,59.99710482,418.0509622,-1.336032844,42.13861945,4.699328326,0,0
 05/04  22:00:00,20.5625,24.2310146,60.82223738,415.3021292,-0.343880391,7.465414862,4.699328326,0,0
 05/04  23:00:00,19.925,23.92216911,61.56221641,414.7815452,-0.401310178,8.361132189,4.699328326,0,0
 05/04  24:00:00,19.3875,22.24973004,67.87677796,414.6948228,-0.62016297,13.44661657,0,0,0
 05/05  01:00:00,18.8875,21.48733341,70.97792688,414.6718154,-0.848788846,20.20855956,0,0,0
 05/05  02:00:00,18.3875,21.2879521,71.73036147,414.6643055,-0.898124618,22.03528882,0,0,0
 05/05  03:00:00,18.0125,21.13130034,72.5458415,414.6615675,-0.937601176,23.56897644,0,0,0
 05/05  04:00:00,17.7125,21.00603627,73.32109659,414.6605703,-0.967855906,24.78728399,0,0,0
 05/05  05:00:00,17.475,20.89676092,74.15329205,414.6602074,-0.995420031,25.92806708,0,0,0
 05/05  06:00:00,17.275,20.79992836,74.94481863,414.6600754,-1.019588323,26.95260639,0,0,0
 05/05  07:00:00,17.075,20.70202077,75.452194,414.6600274,-1.045972998,28.09594853,0,0,0
 05/05  08:00:00,16.9375,21.66543002,71.17626419,414.6600071,-1.988072136,76.07843937,4.699328326,0,0
 05/05  09:00:00,16.7125,21.79225456,70.30708738,414.6600013,-1.908844142,72.48336416,4.699328326,0,0
 05/05  10:00:00,16.475,22.85566756,68.06876372,574.2160956,-1.772712135,65.4902903,4.699328326,0,0
 05/05  11:00:00,16.4,22.86361052,68.58160647,625.2056315,-1.687573405,61.08301124,4.699328326,0,0
 05/05  12:00:00,16.4625,22.85906514,68.32501385,622.8230299,-1.706270754,62.08708131,4.699328326,0,0
 05/05  13:00:00,16.625,22.63916012,68.30637231,582.8280587,-1.738560224,63.80081681,4.699328326,0,0
 05/05  14:00:00,16.95,22.8437312,67.69749351,578.037337,-1.732173365,63.46348484,4.699328326,0,0
 05/05  15:00:00,17.5375,23.16453651,67.5845715,585.810902,-1.670279595,60.15259071,4.699328326,0,0
 05/05  16:00:00,18.425,23.81683736,67.68535014,630.6016651,-1.553557669,53.81540583,4.699328326,0,0
 05/05  17:00:00,19.4875,24.13462327,68.66034228,622.217949,-1.458557698,48.65617529,4.699328326,0,0
 05/05  18:00:00,20.4625,24.20505093,69.192509,550.1523727,-1.427287683,46.97200929,4.699328326,0,0
 05/05  19:00:00,20.9875,24.19557973,69.08571101,477.3326735,-1.424027455,46.79709598,4.699328326,0,0
 05/05  20:00:00,20.6625,23.97220044,67.98354804,432.5291885,-1.462704885,48.88190607,4.699328326,0,0
 05/05  21:00:00,19.4625,23.45464044,65.86205022,418.0401713,-1.569488819,54.68266802,4.699328326,0,0
 05/05  22:00:00,18.2125,22.80329498,63.60285756,415.2991907,-0.671354221,14.50594535,4.699328326,0,0
 05/05  23:00:00,17.3,22.20038642,62.66422121,414.780937,-0.809964075,18.86205411,4.699328326,0,0
 05/05  24:00:00,16.75,20.76675175,67.19507851,414.6939296,-1.045498043,28.28934453,0,0,0
 05/06  01:00:00,16.4125,20.31530283,69.24773765,414.6716802,-1.203642033,35.4276365,0,0,0
 05/06  02:00:00,16.1125,20.17177032,70.54286637,414.6642386,-1.239258184,37.1886254,0,0,0
 05/06  03:00:00,15.75,20.02388747,71.91759127,414.6615372,-1.272096671,38.84329062,0,0,0
 05/06  04:00:00,15.225,19.83558121,73.08861709,414.6605569,-1.313355786,40.95936386,0,0,0
 05/06  05:00:00,14.625,19.62501768,73.46575113,414.6602014,-1.364331065,43.62261534,0,0,0
 05/06  06:00:00,14.025,19.41349106,72.75382121,414.6600727,-1.421752295,46.67632214,0,0,0
 05/06  07:00:00,13.675,19.25569429,71.53782696,414.6600262,-1.476536296,49.62784448,0,0,0
 05/06  08:00:00,14.35,20.08349785,67.77406764,414.6600068,-2.446555346,92.11535424,4.699328326,0,0
 05/06  09:00:00,16.175,20.96372315,67.62102828,414.6600012,-2.258959204,86.86469032,4.699328326,0,0
 05/06  10:00:00,18.0625,23.08324689,66.60591441,573.8883076,-1.879480027,70.62945547,4.699328326,0,0
 05/06  11:00:00,19.3875,23.78054,67.01093769,625.7863242,-1.62167033,57.52262806,4.699328326,0,0
 05/06  12:00:00,20.3,24.1989778,64.34083971,623.3543678,-1.543063606,53.24382093,4.699328326,0,0
 05/06  13:00:00,21.1625,24.37168422,60.38356218,583.3394311,-1.511883821,51.54618165,4.699328326,0,0
 05/06  14:00:00,22.125,24.83941942,56.10156889,578.5381155,-1.455868524,48.51260606,4.699328326,0,0
 05/06  15:00:00,23.5625,25.42680851,53.22293546,586.4531274,-1.361662018,43.4911208,4.699328326,0,0
 05/06  16:00:00,25.1375,25.98216485,53.53207904,631.5646346,-1.22360094,36.4235559,4.699328326,2.499781261,0
 05/06  17:00:00,25.575,26.00859447,54.10029193,623.4466259,-1.176850431,34.12413208,4.699328326,3.301711169,0
 05/06  18:00:00,25.125,26.04836161,52.0874209,551.0039646,-1.171941387,33.88809216,4.699328326,0,0
 05/06  19:00:00,24.4625,25.68387521,51.08823826,477.7582548,-1.229408399,36.70702699,4.699328326,0,0
 05/06  20:00:00,23.7,25.30372057,51.1260823,432.7004328,-1.305918347,40.57845599,4.699328326,0,0
 05/06  21:00:00,22.9625,25.01026342,51.95991454,418.0915432,-1.361024103,43.44752562,4.699328326,0,0
 05/06  22:00:00,22.45,24.81007397,52.93542215,415.3123302,-0.344362966,7.467667341,4.699328326,0,0
 05/06  23:00:00,22.1125,24.68467623,54.14104338,414.7839509,-0.359067498,7.683325204,4.699328326,0,0
 05/06  24:00:00,21.875,23.00071465,61.03948612,414.6950036,-0.553368512,11.7879434,0,0,0
 05/07  01:00:00,21.675,22.25163224,64.90213761,414.6721946,-0.76438474,17.31440915,0,0,0
 05/07  02:00:00,21.35,22.06172917,66.57999259,414.6644776,-0.801511289,18.54606342,0,0,0
 05/07  03:00:00,20.8875,21.87951668,67.98965784,414.6616427,-0.833419731,19.65543817,0,0,0
 05/07  04:00:00,20.2,21.63971741,69.36456936,414.6606018,-0.876075224,21.20697588,0,0,0
 05/07  05:00:00,19.3375,21.34526246,70.23787292,414.6602201,-0.935399046,23.48645447,0,0,0
 05/07  06:00:00,18.5625,21.07207619,70.47493717,414.6600803,-0.998717898,26.07098243,0,0,0
 05/07  07:00:00,18.1125,20.88697256,70.48130042,414.6600293,-1.050981826,28.3169283,0,0,0
 05/07  08:00:00,18.25,22.1916986,65.41996776,414.6600078,-1.958866984,74.62620886,4.699328326,0,0
 05/07  09:00:00,19.025,22.98789189,64.16042142,414.6600013,-1.750966954,64.4478646,4.699328326,0,0
 05/07  10:00:00,20.0875,24.47431999,64.24358859,576.9116392,-1.485678573,50.15943064,4.699328326,0,0
 05/07  11:00:00,21.1875,24.90861713,65.24008238,625.0547165,-1.313241125,40.95436424,4.699328326,0,0
 05/07  12:00:00,22.35,25.39801515,63.67811161,622.897896,-1.221895139,36.33671204,4.699328326,0,0
 05/07  13:00:00,23.4875,25.70050515,61.15913751,582.9722835,-1.152760916,32.97368314,4.699328326,0,0
 05/07  14:00:00,24.5875,25.99626341,59.02104861,578.2208926,-1.101125529,30.5673851,4.699328326,1.76122182,0
 05/07  15:00:00,25.6875,26.00825501,58.37965277,586.2785958,-1.088035478,29.96947737,4.699328326,5.223765789,0
 05/07  16:00:00,26.5375,26.00955321,58.73335131,631.5578704,-1.075652748,29.41155115,4.699328326,8.670015463,0
 05/07  17:00:00,26.675,26.01035627,56.69303415,623.5342305,-1.075365082,29.39857713,4.699328326,9.162265294,0
 05/07  18:00:00,26.2875,26.00749316,54.45084601,551.1605086,-1.088871823,30.00743185,4.699328326,5.970867852,0
 05/07  19:00:00,25.725,26.00477289,52.43985876,477.831629,-1.096373804,30.34850009,4.699328326,3.50188661,0
 05/07  20:00:00,25,26.00149449,51.15622687,432.7119346,-1.107254586,30.84658346,4.699328326,1.045780433,0
 05/07  21:00:00,24.2625,25.89183627,51.47298071,418.0902091,-1.118165913,31.35076633,4.699328326,0,0
 05/07  22:00:00,23.625,25.65834146,52.71202558,415.3111793,-0.102580723,5.21948478,4.699328326,0,0
 05/07  23:00:00,23.025,25.42678225,54.40186674,414.783532,-0.132231653,5.363445864,4.699328326,0,0
 05/07  24:00:00,22.4875,23.63665238,61.62678148,414.6954031,-0.342403136,7.821614349,0,0,0
 05/08  01:00:00,21.9875,22.74249711,66.21375371,414.6721382,-0.577642403,12.00202965,0,0,0
 05/08  02:00:00,21.4875,22.45213898,68.89326548,414.664454,-0.634891047,13.46387288,0,0,0
 05/08  03:00:00,20.9875,22.23664986,71.36423115,414.6616329,-0.672706873,14.51175981,0,0,0
 05/08  04:00:00,20.425,22.0217152,73.69979409,414.660598,-0.709905898,15.6046347,0,0,0
 05/08  05:00:00,19.8875,21.81416156,75.5993869,414.6602187,-0.749846897,16.84317967,0,0,0
 05/08  06:00:00,19.45,21.64252693,76.85173825,414.6600799,-0.786285292,18.03254869,0,0,0
 05/08  07:00:00,19.175,21.51747106,77.73537201,414.6600292,-0.816618831,19.0652702,0,0,0
 05/08  08:00:00,19.1625,22.89908745,72.04671168,414.6600078,-1.711285562,62.24150749,4.699328326,0,0
 05/08  09:00:00,19.325,23.44161834,70.09826319,414.6600013,-1.538471824,52.99349233,4.699328326,0,0
 05/08  10:00:00,19.5875,24.53692379,68.68448166,576.8003813,-1.36739968,43.85228799,4.699328326,0,0
 05/08  11:00:00,19.95,24.66500153,68.32682671,624.8434255,-1.272024977,38.83900387,4.699328326,0,0
 05/08  12:00:00,20.4125,24.86361083,66.06787061,622.7063432,-1.253134151,37.88461085,4.699328326,0,0
 05/08  13:00:00,21.0375,24.92253596,63.42725899,582.8150205,-1.246877204,37.56990867,4.699328326,0,0
 05/08  14:00:00,21.8625,25.31692512,60.93170291,578.0545071,-1.202309513,35.36880542,4.699328326,0,0
 05/08  15:00:00,22.95,25.77865442,59.82944746,585.8999155,-1.117084081,31.31222907,4.699328326,0,0
 05/08  16:00:00,23.9625,26.00290774,61.32171979,630.8989081,-1.036850476,27.69912285,4.699328326,3.108296843,0
 05/08  17:00:00,24.175,26.00855459,61.80767376,622.687878,-1.017990969,26.88328727,4.699328326,2.851825881,0
 05/08  18:00:00,23.9125,26.00625132,60.06714699,550.4347985,-1.026530337,27.25039561,4.699328326,0.251737655,0
 05/08  19:00:00,23.425,25.70468687,59.59665835,477.4453143,-1.073327353,29.31776795,4.699328326,0,0
 05/08  20:00:00,22.825,25.35152033,60.23835563,432.5725526,-1.143387764,32.53527452,4.699328326,0,0
 05/08  21:00:00,22.1625,25.05511631,61.23523091,418.054003,-1.200022291,35.25174159,4.699328326,0,0
 05/08  22:00:00,21.525,24.76894702,62.31379864,415.302756,-0.202362161,5.852900445,4.699328326,0,0
 05/08  23:00:00,20.925,24.49286032,63.73465243,414.7816723,-0.249437491,6.295005026,4.699328326,0,0
 05/08  24:00:00,20.3875,22.76430019,71.50381604,414.6948895,-0.464894192,9.894034983,0,0,0
 05/09  01:00:00,19.825,21.90948984,76.08008708,414.6718631,-0.704716813,15.45317676,0,0,0
 05/09  02:00:00,19.35,21.69861262,77.4306253,414.6643311,-0.755777217,17.03308923,0,0,0
 05/09  03:00:00,18.8875,21.52077241,78.64734986,414.6615799,-0.794189795,18.29901299,0,0,0
 05/09  04:00:00,18.3875,21.3346827,79.74167287,414.6605757,-0.835469161,19.72888529,0,0,0
 05/09  05:00:00,18.0125,21.17892134,80.41567873,414.6602095,-0.874671391,21.15198165,0,0,0
 05/09  06:00:00,17.7125,21.05054202,80.59294568,414.6600762,-0.909551482,22.47203944,0,0,0
 05/09  07:00:00,17.5375,20.94993569,80.52238639,414.6600277,-0.942784502,23.77481541,0,0,0
 05/09  08:00:00,17.75,22.0925457,74.76857386,414.6600074,-1.86678676,70.26787673,4.699328326,0,0
 05/09  09:00:00,18.4,22.74287845,72.3449118,414.6600013,-1.699532592,61.72115711,4.699328326,0,0
 05/09  10:00:00,19.325,24.2868405,69.94301238,576.6934945,-1.447230664,48.1088156,4.699328326,0,0
 05/09  11:00:00,20.325,24.71748037,69.60270038,625.3279172,-1.278840692,39.18695981,4.699328326,0,0
 05/09  12:00:00,21.3875,25.16288727,67.29016965,623.071495,-1.2071079,35.60378598,4.699328326,0,0
 05/09  13:00:00,22.4875,25.43194937,64.51030235,583.1203462,-1.153892532,33.02715982,4.699328326,0,0
 05/09  14:00:00,23.5875,25.9080218,61.37415712,578.3191685,-1.079271317,29.58666298,4.699328326,0.404523244,0
 05/09  15:00:00,24.6875,26.00764655,59.97826067,586.3202143,-1.039750716,27.82308205,4.699328326,3.463448135,0
 05/09  16:00:00,25.725,26.00764682,60.39318479,631.6636275,-1.029721264,27.38803576,4.699328326,8.254258451,0
 05/09  17:00:00,26.4125,26.0092435,60.53374976,623.6962609,-1.014504154,26.73443454,4.699328326,8.619469446,0
 05/09  18:00:00,26.475,26.0064642,58.62614404,551.3653285,-1.018907563,26.9229674,4.699328326,8.217146939,0
 05/09  19:00:00,26.0875,26.0035223,57.12715929,477.9875191,-1.029946943,27.39752095,4.699328326,5.347313448,0
 05/09  20:00:00,25.4625,26.00198857,55.97757955,432.7804749,-1.038657332,27.77554394,4.699328326,3.193462762,0
 05/09  21:00:00,24.7,25.99973594,55.81281994,418.1108138,-1.04040154,27.85146649,4.699328326,1.265303027,0
 05/09  22:00:00,23.8375,25.89319764,56.76498957,415.3158918,0.007488719,5.00208036,4.699328326,0,0
 05/09  23:00:00,22.9375,25.56079412,58.3458705,414.7844843,-0.034333233,5.028846261,4.699328326,0,0
 05/09  24:00:00,22.1,23.68071762,65.84407727,414.6956562,-0.264449913,6.853162141,0,0,0
 05/10  01:00:00,21.3,22.64712101,70.81350048,414.6722014,-0.526786629,10.82249951,0,0,0
 05/10  02:00:00,20.5,22.30591956,72.91368143,414.6644651,-0.600279271,12.56124422,0,0,0
 05/10  03:00:00,19.825,22.04896362,74.79844501,414.6616315,-0.653294736,13.96733861,0,0,0
 05/10  04:00:00,19.2875,21.84411243,76.54127658,414.6605954,-0.695927258,15.18663558,0,0,0
 05/10  05:00:00,18.85,21.67343282,77.97577552,414.660217,-0.731874351,16.27682144,0,0,0
